date,fund_house,isin_div_reinvestment,isin_growth,nav,scheme_category,scheme_code,scheme_name,scheme_type
11-10-2013,HDFC Mutual Fund,,INF179KB1HU9,25.68010,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
10-10-2013,HDFC Mutual Fund,,INF179KB1HU9,25.67300,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
09-10-2013,HDFC Mutual Fund,,INF179KB1HU9,25.66590,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
08-10-2013,HDFC Mutual Fund,,INF179KB1HU9,25.65870,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
07-10-2013,HDFC Mutual Fund,,INF179KB1HU9,25.65080,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
06-10-2013,HDFC Mutual Fund,,INF179KB1HU9,25.64340,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
04-10-2013,HDFC Mutual Fund,,INF179KB1HU9,25.62900,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
03-10-2013,HDFC Mutual Fund,,INF179KB1HU9,25.62140,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
02-10-2013,HDFC Mutual Fund,,INF179KB1HU9,25.61410,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
01-10-2013,HDFC Mutual Fund,,INF179KB1HU9,25.60670,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
30-09-2013,HDFC Mutual Fund,,INF179KB1HU9,25.59870,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
29-09-2013,HDFC Mutual Fund,,INF179KB1HU9,25.59110,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
27-09-2013,HDFC Mutual Fund,,INF179KB1HU9,25.57670,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
26-09-2013,HDFC Mutual Fund,,INF179KB1HU9,25.56910,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
25-09-2013,HDFC Mutual Fund,,INF179KB1HU9,25.56160,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
24-09-2013,HDFC Mutual Fund,,INF179KB1HU9,25.55440,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
23-09-2013,HDFC Mutual Fund,,INF179KB1HU9,25.54720,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
22-09-2013,HDFC Mutual Fund,,INF179KB1HU9,25.53980,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
20-09-2013,HDFC Mutual Fund,,INF179KB1HU9,25.52510,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
19-09-2013,HDFC Mutual Fund,,INF179KB1HU9,25.51680,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
18-09-2013,HDFC Mutual Fund,,INF179KB1HU9,25.50790,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
17-09-2013,HDFC Mutual Fund,,INF179KB1HU9,25.50030,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
16-09-2013,HDFC Mutual Fund,,INF179KB1HU9,25.49270,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
15-09-2013,HDFC Mutual Fund,,INF179KB1HU9,25.48520,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
13-09-2013,HDFC Mutual Fund,,INF179KB1HU9,25.47070,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
12-09-2013,HDFC Mutual Fund,,INF179KB1HU9,25.46320,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
11-09-2013,HDFC Mutual Fund,,INF179KB1HU9,25.45580,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
10-09-2013,HDFC Mutual Fund,,INF179KB1HU9,25.44830,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
09-09-2013,HDFC Mutual Fund,,INF179KB1HU9,25.44080,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
06-09-2013,HDFC Mutual Fund,,INF179KB1HU9,25.41980,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
05-09-2013,HDFC Mutual Fund,,INF179KB1HU9,25.41210,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
04-09-2013,HDFC Mutual Fund,,INF179KB1HU9,25.40300,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
03-09-2013,HDFC Mutual Fund,,INF179KB1HU9,25.39490,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
02-09-2013,HDFC Mutual Fund,,INF179KB1HU9,25.38770,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
01-09-2013,HDFC Mutual Fund,,INF179KB1HU9,25.38040,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
30-08-2013,HDFC Mutual Fund,,INF179KB1HU9,25.36590,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
29-08-2013,HDFC Mutual Fund,,INF179KB1HU9,25.35810,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
28-08-2013,HDFC Mutual Fund,,INF179KB1HU9,25.35070,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
27-08-2013,HDFC Mutual Fund,,INF179KB1HU9,25.34330,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
26-08-2013,HDFC Mutual Fund,,INF179KB1HU9,25.33610,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
25-08-2013,HDFC Mutual Fund,,INF179KB1HU9,25.32890,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
23-08-2013,HDFC Mutual Fund,,INF179KB1HU9,25.31410,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
22-08-2013,HDFC Mutual Fund,,INF179KB1HU9,25.30660,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
21-08-2013,HDFC Mutual Fund,,INF179KB1HU9,25.29930,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
20-08-2013,HDFC Mutual Fund,,INF179KB1HU9,25.29180,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
19-08-2013,HDFC Mutual Fund,,INF179KB1HU9,25.28470,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
18-08-2013,HDFC Mutual Fund,,INF179KB1HU9,25.27770,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
16-08-2013,HDFC Mutual Fund,,INF179KB1HU9,25.26300,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
15-08-2013,HDFC Mutual Fund,,INF179KB1HU9,25.25590,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
14-08-2013,HDFC Mutual Fund,,INF179KB1HU9,25.24860,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
13-08-2013,HDFC Mutual Fund,,INF179KB1HU9,25.24140,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
12-08-2013,HDFC Mutual Fund,,INF179KB1HU9,25.23420,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
11-08-2013,HDFC Mutual Fund,,INF179KB1HU9,25.22780,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
08-08-2013,HDFC Mutual Fund,,INF179KB1HU9,25.20510,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
07-08-2013,HDFC Mutual Fund,,INF179KB1HU9,25.19740,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
06-08-2013,HDFC Mutual Fund,,INF179KB1HU9,25.19040,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
05-08-2013,HDFC Mutual Fund,,INF179KB1HU9,25.18320,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
04-08-2013,HDFC Mutual Fund,,INF179KB1HU9,25.17480,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
02-08-2013,HDFC Mutual Fund,,INF179KB1HU9,25.16070,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
01-08-2013,HDFC Mutual Fund,,INF179KB1HU9,25.15360,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
31-07-2013,HDFC Mutual Fund,,INF179KB1HU9,25.14600,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
30-07-2013,HDFC Mutual Fund,,INF179KB1HU9,25.13850,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
29-07-2013,HDFC Mutual Fund,,INF179KB1HU9,25.13100,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
28-07-2013,HDFC Mutual Fund,,INF179KB1HU9,25.12360,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
26-07-2013,HDFC Mutual Fund,,INF179KB1HU9,25.10900,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
25-07-2013,HDFC Mutual Fund,,INF179KB1HU9,25.10120,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
24-07-2013,HDFC Mutual Fund,,INF179KB1HU9,25.09350,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
23-07-2013,HDFC Mutual Fund,,INF179KB1HU9,25.12000,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
22-07-2013,HDFC Mutual Fund,,INF179KB1HU9,25.11570,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
21-07-2013,HDFC Mutual Fund,,INF179KB1HU9,25.10880,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
19-07-2013,HDFC Mutual Fund,,INF179KB1HU9,25.09510,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
18-07-2013,HDFC Mutual Fund,,INF179KB1HU9,25.08590,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
17-07-2013,HDFC Mutual Fund,,INF179KB1HU9,25.07470,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
16-07-2013,HDFC Mutual Fund,,INF179KB1HU9,25.06540,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
15-07-2013,HDFC Mutual Fund,,INF179KB1HU9,25.12250,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
14-07-2013,HDFC Mutual Fund,,INF179KB1HU9,25.11700,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
12-07-2013,HDFC Mutual Fund,,INF179KB1HU9,25.10640,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
11-07-2013,HDFC Mutual Fund,,INF179KB1HU9,25.10040,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
10-07-2013,HDFC Mutual Fund,,INF179KB1HU9,25.09480,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
09-07-2013,HDFC Mutual Fund,,INF179KB1HU9,25.08930,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
08-07-2013,HDFC Mutual Fund,,INF179KB1HU9,25.08380,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
07-07-2013,HDFC Mutual Fund,,INF179KB1HU9,25.07830,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
05-07-2013,HDFC Mutual Fund,,INF179KB1HU9,25.06810,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
04-07-2013,HDFC Mutual Fund,,INF179KB1HU9,25.06190,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
03-07-2013,HDFC Mutual Fund,,INF179KB1HU9,25.05620,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
02-07-2013,HDFC Mutual Fund,,INF179KB1HU9,25.05060,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
01-07-2013,HDFC Mutual Fund,,INF179KB1HU9,25.04440,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
28-06-2013,HDFC Mutual Fund,,INF179KB1HU9,25.02570,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
27-06-2013,HDFC Mutual Fund,,INF179KB1HU9,25.01770,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
26-06-2013,HDFC Mutual Fund,,INF179KB1HU9,25.01210,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
25-06-2013,HDFC Mutual Fund,,INF179KB1HU9,25.00650,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
24-06-2013,HDFC Mutual Fund,,INF179KB1HU9,25.00090,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
23-06-2013,HDFC Mutual Fund,,INF179KB1HU9,24.99550,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
21-06-2013,HDFC Mutual Fund,,INF179KB1HU9,24.98440,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
20-06-2013,HDFC Mutual Fund,,INF179KB1HU9,24.97880,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
19-06-2013,HDFC Mutual Fund,,INF179KB1HU9,24.97330,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
18-06-2013,HDFC Mutual Fund,,INF179KB1HU9,24.96780,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
17-06-2013,HDFC Mutual Fund,,INF179KB1HU9,24.96220,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
16-06-2013,HDFC Mutual Fund,,INF179KB1HU9,24.95670,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
14-06-2013,HDFC Mutual Fund,,INF179KB1HU9,24.94550,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
13-06-2013,HDFC Mutual Fund,,INF179KB1HU9,24.94020,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
12-06-2013,HDFC Mutual Fund,,INF179KB1HU9,24.93470,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
11-06-2013,HDFC Mutual Fund,,INF179KB1HU9,24.92920,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
10-06-2013,HDFC Mutual Fund,,INF179KB1HU9,24.92370,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
09-06-2013,HDFC Mutual Fund,,INF179KB1HU9,24.91820,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
07-06-2013,HDFC Mutual Fund,,INF179KB1HU9,24.90700,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
06-06-2013,HDFC Mutual Fund,,INF179KB1HU9,24.90140,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
05-06-2013,HDFC Mutual Fund,,INF179KB1HU9,24.89580,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
04-06-2013,HDFC Mutual Fund,,INF179KB1HU9,24.89030,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
03-06-2013,HDFC Mutual Fund,,INF179KB1HU9,24.88470,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
02-06-2013,HDFC Mutual Fund,,INF179KB1HU9,24.87910,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
31-05-2013,HDFC Mutual Fund,,INF179KB1HU9,24.86790,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
30-05-2013,HDFC Mutual Fund,,INF179KB1HU9,24.86240,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
29-05-2013,HDFC Mutual Fund,,INF179KB1HU9,24.85680,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
28-05-2013,HDFC Mutual Fund,,INF179KB1HU9,24.85110,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
27-05-2013,HDFC Mutual Fund,,INF179KB1HU9,24.84550,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
26-05-2013,HDFC Mutual Fund,,INF179KB1HU9,24.83980,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
24-05-2013,HDFC Mutual Fund,,INF179KB1HU9,24.82850,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
23-05-2013,HDFC Mutual Fund,,INF179KB1HU9,24.82300,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
22-05-2013,HDFC Mutual Fund,,INF179KB1HU9,24.81740,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
21-05-2013,HDFC Mutual Fund,,INF179KB1HU9,24.81180,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
20-05-2013,HDFC Mutual Fund,,INF179KB1HU9,24.80610,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
19-05-2013,HDFC Mutual Fund,,INF179KB1HU9,24.80040,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
17-05-2013,HDFC Mutual Fund,,INF179KB1HU9,24.78910,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
16-05-2013,HDFC Mutual Fund,,INF179KB1HU9,24.78330,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
15-05-2013,HDFC Mutual Fund,,INF179KB1HU9,24.77760,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
14-05-2013,HDFC Mutual Fund,,INF179KB1HU9,24.77180,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
13-05-2013,HDFC Mutual Fund,,INF179KB1HU9,24.76610,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
12-05-2013,HDFC Mutual Fund,,INF179KB1HU9,24.76040,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
10-05-2013,HDFC Mutual Fund,,INF179KB1HU9,24.74910,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
09-05-2013,HDFC Mutual Fund,,INF179KB1HU9,24.74320,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
08-05-2013,HDFC Mutual Fund,,INF179KB1HU9,24.73750,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
07-05-2013,HDFC Mutual Fund,,INF179KB1HU9,24.73180,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
06-05-2013,HDFC Mutual Fund,,INF179KB1HU9,24.72600,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
05-05-2013,HDFC Mutual Fund,,INF179KB1HU9,24.72030,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
03-05-2013,HDFC Mutual Fund,,INF179KB1HU9,24.70880,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
02-05-2013,HDFC Mutual Fund,,INF179KB1HU9,24.70290,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
01-05-2013,HDFC Mutual Fund,,INF179KB1HU9,24.69710,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
30-04-2013,HDFC Mutual Fund,,INF179KB1HU9,24.69130,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
29-04-2013,HDFC Mutual Fund,,INF179KB1HU9,24.68550,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
28-04-2013,HDFC Mutual Fund,,INF179KB1HU9,24.67960,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
26-04-2013,HDFC Mutual Fund,,INF179KB1HU9,24.66810,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
25-04-2013,HDFC Mutual Fund,,INF179KB1HU9,24.66230,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
24-04-2013,HDFC Mutual Fund,,INF179KB1HU9,24.65650,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
23-04-2013,HDFC Mutual Fund,,INF179KB1HU9,24.65070,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
22-04-2013,HDFC Mutual Fund,,INF179KB1HU9,24.64500,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
21-04-2013,HDFC Mutual Fund,,INF179KB1HU9,24.63920,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
18-04-2013,HDFC Mutual Fund,,INF179KB1HU9,24.62190,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
17-04-2013,HDFC Mutual Fund,,INF179KB1HU9,24.61610,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
16-04-2013,HDFC Mutual Fund,,INF179KB1HU9,24.61030,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
15-04-2013,HDFC Mutual Fund,,INF179KB1HU9,24.60450,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
14-04-2013,HDFC Mutual Fund,,INF179KB1HU9,24.59860,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
12-04-2013,HDFC Mutual Fund,,INF179KB1HU9,24.58720,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
11-04-2013,HDFC Mutual Fund,,INF179KB1HU9,24.58150,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
10-04-2013,HDFC Mutual Fund,,INF179KB1HU9,24.57580,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
09-04-2013,HDFC Mutual Fund,,INF179KB1HU9,24.57020,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
08-04-2013,HDFC Mutual Fund,,INF179KB1HU9,24.56450,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
07-04-2013,HDFC Mutual Fund,,INF179KB1HU9,24.55900,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
05-04-2013,HDFC Mutual Fund,,INF179KB1HU9,24.54800,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
04-04-2013,HDFC Mutual Fund,,INF179KB1HU9,24.54190,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
03-04-2013,HDFC Mutual Fund,,INF179KB1HU9,24.53630,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
02-04-2013,HDFC Mutual Fund,,INF179KB1HU9,24.52940,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
01-04-2013,HDFC Mutual Fund,,INF179KB1HU9,24.51630,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
28-03-2013,HDFC Mutual Fund,,INF179KB1HU9,24.47950,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
27-03-2013,HDFC Mutual Fund,,INF179KB1HU9,24.46990,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
26-03-2013,HDFC Mutual Fund,,INF179KB1HU9,24.46400,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
25-03-2013,HDFC Mutual Fund,,INF179KB1HU9,24.45770,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
24-03-2013,HDFC Mutual Fund,,INF179KB1HU9,24.45180,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
22-03-2013,HDFC Mutual Fund,,INF179KB1HU9,24.44020,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
21-03-2013,HDFC Mutual Fund,,INF179KB1HU9,24.43440,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
20-03-2013,HDFC Mutual Fund,,INF179KB1HU9,24.42870,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
19-03-2013,HDFC Mutual Fund,,INF179KB1HU9,24.42300,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
18-03-2013,HDFC Mutual Fund,,INF179KB1HU9,24.41720,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
17-03-2013,HDFC Mutual Fund,,INF179KB1HU9,24.41120,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
15-03-2013,HDFC Mutual Fund,,INF179KB1HU9,24.39950,Debt Scheme - Money Market Fund,119092,Axis Bluechip,Open Ended Schemes
